﻿Daily Discharge (m3/s) (PARAM = 1) and Daily Water Level (m) (PARAM = 2)
 ID,PARAM,Date,Value,SYM
02MA002,1,1978/11/17,0.085,
02MA002,1,1978/11/18,0.085,
02MA002,1,1978/11/19,0.082,
02MA002,1,1978/11/20,1.08,
02MA002,1,1978/11/21,2.38,
02MA002,1,1978/11/22,2.31,
02MA002,1,1978/11/23,2.31,
02MA002,1,1978/11/24,4.76,
02MA002,1,1978/11/25,5.89,
02MA002,1,1978/11/26,5.69,
02MA002,1,1978/11/27,5.47,
02MA002,1,1978/11/28,5.35,
02MA002,1,1978/11/29,4.16,
02MA002,1,1978/11/30,2.38,
02MA002,1,1978/12/01,2.34,
02MA002,1,1978/12/02,2.37,
02MA002,1,1978/12/03,2.33,
02MA002,1,1978/12/04,2.37,
02MA002,1,1978/12/05,2.44,
02MA002,1,1978/12/06,2.42,
02MA002,1,1978/12/07,2.41,
02MA002,1,1978/12/08,2.44,
02MA002,1,1978/12/09,2.44,
02MA002,1,1978/12/10,2.42,
02MA002,1,1978/12/11,1.64,
02MA002,1,1978/12/12,0.235,
02MA002,1,1978/12/13,2.33,
02MA002,1,1978/12/14,5.07,
02MA002,1,1978/12/15,0.354,
02MA002,1,1978/12/16,0.221,
02MA002,1,1978/12/17,0.266,
02MA002,1,1978/12/18,0.255,
02MA002,1,1978/12/19,0.252,
02MA002,1,1978/12/20,0.266,
02MA002,1,1978/12/21,1.37,
02MA002,1,1978/12/22,0.909,
02MA002,1,1978/12/23,0.292,
02MA002,1,1978/12/24,0.303,
02MA002,1,1978/12/25,0.357,
02MA002,1,1978/12/26,0.377,
02MA002,1,1978/12/27,0.385,
02MA002,1,1978/12/28,0.391,
02MA002,1,1978/12/29,0.402,
02MA002,1,1978/12/30,0.399,
02MA002,1,1978/12/31,0.416,
02MA002,1,1979/01/01,0.536,
02MA002,1,1979/01/02,2.09,
02MA002,1,1979/01/03,4.87,
02MA002,1,1979/01/04,6.89,
02MA002,1,1979/01/05,7.01,
02MA002,1,1979/01/06,6.80,
02MA002,1,1979/01/07,6.57,
02MA002,1,1979/01/08,6.42,
02MA002,1,1979/01/09,6.76,
02MA002,1,1979/01/10,7.57,
02MA002,1,1979/01/11,7.68,
02MA002,1,1979/01/12,6.56,
02MA002,1,1979/01/13,5.41,
02MA002,1,1979/01/14,5.31,
02MA002,1,1979/01/15,5.05,
02MA002,1,1979/01/16,4.92,
02MA002,1,1979/01/17,4.82,
02MA002,1,1979/01/18,4.72,
02MA002,1,1979/01/19,5.86,
02MA002,1,1979/01/20,6.60,
02MA002,1,1979/01/21,6.63,
02MA002,1,1979/01/22,7.00,
02MA002,1,1979/01/23,8.92,
02MA002,1,1979/01/24,11.2,
02MA002,1,1979/01/25,11.2,
02MA002,1,1979/01/26,11.2,
02MA002,1,1979/01/27,11.1,
02MA002,1,1979/01/28,11.0,
02MA002,1,1979/01/29,10.9,
02MA002,1,1979/01/30,10.9,
02MA002,1,1979/01/31,10.6,
02MA002,1,1979/02/01,10.5,
02MA002,1,1979/02/02,10.4,
02MA002,1,1979/02/03,10.5,
02MA002,1,1979/02/04,10.6,
02MA002,1,1979/02/05,10.4,
02MA002,1,1979/02/06,10.8,
02MA002,1,1979/02/07,11.0,
02MA002,1,1979/02/08,10.9,
02MA002,1,1979/02/09,11.0,
02MA002,1,1979/02/10,10.8,
02MA002,1,1979/02/11,10.6,
02MA002,1,1979/02/12,10.5,
02MA002,1,1979/02/13,10.4,
02MA002,1,1979/02/14,10.2,
02MA002,1,1979/02/15,9.93,
02MA002,1,1979/02/16,10.6,
02MA002,1,1979/02/17,10.9,
02MA002,1,1979/02/18,10.5,
02MA002,1,1979/02/19,10.5,
02MA002,1,1979/02/20,9.99,
02MA002,1,1979/02/21,9.71,
02MA002,1,1979/02/22,7.50,
02MA002,1,1979/02/23,7.27,
02MA002,1,1979/02/24,7.21,
02MA002,1,1979/02/25,6.79,
02MA002,1,1979/02/26,8.60,
02MA002,1,1979/02/27,10.6,
02MA002,1,1979/02/28,10.4,
02MA002,1,1979/03/01,10.2,
02MA002,1,1979/03/02,8.99,
02MA002,1,1979/03/03,7.91,
02MA002,1,1979/03/04,7.66,
02MA002,1,1979/03/05,9.56,
02MA002,1,1979/03/06,12.4,
02MA002,1,1979/03/07,14.8,
02MA002,1,1979/03/08,14.9,
02MA002,1,1979/03/09,12.2,
02MA002,1,1979/03/10,8.81,
02MA002,1,1979/03/11,8.27,
02MA002,1,1979/03/12,8.74,
02MA002,1,1979/03/13,9.02,
02MA002,1,1979/03/14,9.03,
02MA002,1,1979/03/15,8.85,
02MA002,1,1979/03/16,9.03,
02MA002,1,1979/03/17,8.77,
02MA002,1,1979/03/18,7.36,
02MA002,1,1979/03/19,5.88,
02MA002,1,1979/03/20,4.56,
02MA002,1,1979/03/21,4.40,
02MA002,1,1979/03/22,4.80,
02MA002,1,1979/03/23,5.24,
02MA002,1,1979/03/24,5.74,
02MA002,1,1979/03/25,6.52,
02MA002,1,1979/03/26,6.50,
02MA002,1,1979/03/27,4.65,
02MA002,1,1979/03/28,2.84,
02MA002,1,1979/03/29,2.51,
02MA002,1,1979/03/30,2.56,
02MA002,1,1979/03/31,2.64,
02MA002,1,1979/04/01,2.73,
02MA002,1,1979/04/02,2.81,
02MA002,1,1979/04/03,5.63,
02MA002,1,1979/04/04,7.54,
02MA002,1,1979/04/05,9.11,
02MA002,1,1979/04/06,12.5,
02MA002,1,1979/04/07,14.3,
02MA002,1,1979/04/08,14.2,
02MA002,1,1979/04/09,14.2,
02MA002,1,1979/04/10,14.1,
02MA002,1,1979/04/11,14.0,
02MA002,1,1979/04/12,14.0,
02MA002,1,1979/04/13,13.9,
02MA002,1,1979/04/14,13.9,
02MA002,1,1979/04/15,13.9,
02MA002,1,1979/04/16,13.7,
02MA002,1,1979/04/17,12.4,
02MA002,1,1979/04/18,11.4,
02MA002,1,1979/04/19,6.70,
02MA002,1,1979/04/20,4.36,
02MA002,1,1979/04/21,4.36,
02MA002,1,1979/04/22,4.44,
02MA002,1,1979/04/23,4.43,
02MA002,1,1979/04/24,4.50,
02MA002,1,1979/04/25,4.49,
02MA002,1,1979/04/26,4.46,
02MA002,1,1979/04/27,4.82,
02MA002,1,1979/04/28,5.14,
02MA002,1,1979/04/29,5.17,
02MA002,1,1979/04/30,5.24,
02MA002,1,1979/05/01,5.29,
02MA002,1,1979/05/02,7.08,
02MA002,1,1979/05/03,9.84,
02MA002,1,1979/05/04,10.1,
02MA002,1,1979/05/05,9.90,
02MA002,1,1979/05/06,8.73,
02MA002,1,1979/05/07,6.32,
02MA002,1,1979/05/08,5.24,
02MA002,1,1979/05/09,5.24,
02MA002,1,1979/05/10,5.26,
02MA002,1,1979/05/11,5.19,
02MA002,1,1979/05/12,5.10,
02MA002,1,1979/05/13,5.18,
02MA002,1,1979/05/14,5.05,
02MA002,1,1979/05/15,5.06,
02MA002,1,1979/05/16,5.06,
02MA002,1,1979/05/17,5.01,
02MA002,1,1979/05/18,2.61,
02MA002,1,1979/05/19,1.34,
02MA002,1,1979/05/20,1.33,
02MA002,1,1979/05/21,1.42,
02MA002,1,1979/05/22,1.42,
02MA002,1,1979/05/23,1.42,
02MA002,1,1979/05/24,1.46,
02MA002,1,1979/05/25,1.59,
02MA002,1,1979/05/26,1.87,
02MA002,1,1979/05/27,2.03,
02MA002,1,1979/05/28,4.33,
02MA002,1,1979/05/29,8.68,
02MA002,1,1979/05/30,10.0,
02MA002,1,1979/05/31,9.87,
02MA002,1,1979/06/01,8.31,
02MA002,1,1979/06/02,2.88,
02MA002,1,1979/06/03,1.52,
02MA002,1,1979/06/04,3.24,
02MA002,1,1979/06/05,4.60,
02MA002,1,1979/06/06,4.48,
02MA002,1,1979/06/07,4.38,
02MA002,1,1979/06/08,3.13,
02MA002,1,1979/06/09,1.46,
02MA002,1,1979/06/10,1.43,
02MA002,1,1979/06/11,1.57,
02MA002,1,1979/06/12,1.60,
02MA002,1,1979/06/13,1.57,
02MA002,1,1979/06/14,1.55,
02MA002,1,1979/06/15,1.21,
02MA002,1,1979/06/16,0.635,
02MA002,1,1979/06/17,0.623,
02MA002,1,1979/06/18,1.29,
02MA002,1,1979/06/19,2.29,
02MA002,1,1979/06/20,2.70,
02MA002,1,1979/06/21,2.68,
02MA002,1,1979/06/22,2.67,
02MA002,1,1979/06/23,2.66,
02MA002,1,1979/06/24,2.68,
02MA002,1,1979/06/25,3.81,
02MA002,1,1979/06/26,4.36,
02MA002,1,1979/06/27,2.33,
02MA002,1,1979/06/28,1.35,
02MA002,1,1979/06/29,1.33,
02MA002,1,1979/06/30,1.34,
02MA002,1,1979/07/01,1.36,
02MA002,1,1979/07/02,1.40,
02MA002,1,1979/07/03,1.41,
02MA002,1,1979/07/04,1.40,
02MA002,1,1979/07/05,1.40,
02MA002,1,1979/07/06,1.37,
02MA002,1,1979/07/07,1.37,
02MA002,1,1979/07/08,1.30,
02MA002,1,1979/07/09,1.32,
02MA002,1,1979/07/10,1.35,
02MA002,1,1979/07/11,1.35,
02MA002,1,1979/07/12,1.36,
02MA002,1,1979/07/13,1.36,
02MA002,1,1979/07/14,1.36,
02MA002,1,1979/07/15,1.32,
02MA002,1,1979/07/16,1.35,
02MA002,1,1979/07/17,1.35,
02MA002,1,1979/07/18,1.33,
02MA002,1,1979/07/19,1.28,
02MA002,1,1979/07/20,1.27,
02MA002,1,1979/07/21,1.26,
02MA002,1,1979/07/22,1.23,
02MA002,1,1979/07/23,1.21,
02MA002,1,1979/07/24,1.19,
02MA002,1,1979/07/25,1.17,
02MA002,1,1979/07/26,1.23,
02MA002,1,1979/07/27,1.24,
02MA002,1,1979/07/28,1.13,
02MA002,1,1979/07/29,1.23,
02MA002,1,1979/07/30,1.21,
02MA002,1,1979/07/31,1.18,
02MA002,1,1979/08/01,1.20,
02MA002,1,1979/08/02,1.24,
02MA002,1,1979/08/03,1.31,
02MA002,1,1979/08/04,1.29,
02MA002,1,1979/08/05,1.30,
02MA002,1,1979/08/06,1.31,
02MA002,1,1979/08/07,1.23,
02MA002,1,1979/08/08,1.24,
02MA002,1,1979/08/09,1.21,
02MA002,1,1979/08/10,1.23,
02MA002,1,1979/08/11,1.24,
02MA002,1,1979/08/12,1.22,
02MA002,1,1979/08/13,1.18,
02MA002,1,1979/08/14,1.18,
02MA002,1,1979/08/15,1.15,
02MA002,1,1979/08/16,1.12,
02MA002,1,1979/08/17,1.07,
02MA002,1,1979/08/18,1.08,
02MA002,1,1979/08/19,1.05,
02MA002,1,1979/08/20,1.04,
02MA002,1,1979/08/21,1.01,
02MA002,1,1979/08/22,0.982,
02MA002,1,1979/08/23,0.931,
02MA002,1,1979/08/24,0.942,
02MA002,1,1979/08/25,0.965,
02MA002,1,1979/08/26,0.936,
02MA002,1,1979/08/27,0.965,
02MA002,1,1979/08/28,0.949,
02MA002,1,1979/08/29,0.995,
02MA002,1,1979/08/30,1.02,
02MA002,1,1979/08/31,1.04,
02MA002,1,1979/09/01,0.964,
02MA002,1,1979/09/02,0.945,
02MA002,1,1979/09/03,0.974,
02MA002,1,1979/09/04,0.960,
02MA002,1,1979/09/05,0.922,
02MA002,1,1979/09/06,0.927,
02MA002,1,1979/09/07,0.918,
02MA002,1,1979/09/08,0.870,
02MA002,1,1979/09/09,0.828,
02MA002,1,1979/09/10,0.809,
02MA002,1,1979/09/11,0.780,
02MA002,1,1979/09/12,0.779,
02MA002,1,1979/09/13,0.773,
02MA002,1,1979/09/14,1.07,
02MA002,1,1979/09/15,1.22,
02MA002,1,1979/09/16,1.20,
02MA002,1,1979/09/17,1.18,
02MA002,1,1979/09/18,1.18,
02MA002,1,1979/09/19,1.22,
02MA002,1,1979/09/20,1.14,
02MA002,1,1979/09/21,1.14,
02MA002,1,1979/09/22,1.15,
02MA002,1,1979/09/23,1.13,
02MA002,1,1979/09/24,1.12,
02MA002,1,1979/09/25,1.09,
02MA002,1,1979/09/26,1.13,
02MA002,1,1979/09/27,1.14,
02MA002,1,1979/09/28,1.18,
02MA002,1,1979/09/29,1.24,
02MA002,1,1979/09/30,1.27,
02MA002,1,1979/10/01,2.17,
02MA002,1,1979/10/02,2.82,
02MA002,1,1979/10/03,2.82,
02MA002,1,1979/10/04,2.81,
02MA002,1,1979/10/05,1.84,
02MA002,1,1979/10/06,1.35,
02MA002,1,1979/10/07,1.40,
02MA002,1,1979/10/08,1.36,
02MA002,1,1979/10/09,2.40,
02MA002,1,1979/10/10,2.80,
02MA002,1,1979/10/11,2.75,
02MA002,1,1979/10/12,1.92,
02MA002,1,1979/10/13,1.33,
02MA002,1,1979/10/14,1.32,
02MA002,1,1979/10/15,2.09,
02MA002,1,1979/10/16,2.51,
02MA002,1,1979/10/17,2.49,
02MA002,1,1979/10/18,2.44,
02MA002,1,1979/10/19,1.60,
02MA002,1,1979/10/20,1.09,
02MA002,1,1979/10/21,1.15,
02MA002,1,1979/10/22,2.28,
02MA002,1,1979/10/23,2.77,
02MA002,1,1979/10/24,2.74,
02MA002,1,1979/10/25,2.72,
02MA002,1,1979/10/26,1.55,
02MA002,1,1979/10/27,1.05,
02MA002,1,1979/10/28,1.05,
02MA002,1,1979/10/29,2.11,
02MA002,1,1979/10/30,2.66,
02MA002,1,1979/10/31,2.63,
02MA002,1,1979/11/01,2.59,
02MA002,1,1979/11/02,1.85,
02MA002,1,1979/11/03,0.833,
02MA002,1,1979/11/04,0.820,
02MA002,1,1979/11/05,1.66,
02MA002,1,1979/11/06,2.14,
02MA002,1,1979/11/07,2.14,
02MA002,1,1979/11/08,2.10,
02MA002,1,1979/11/09,2.09,
02MA002,1,1979/11/10,2.11,
02MA002,1,1979/11/11,2.11,
02MA002,1,1979/11/12,2.07,
02MA002,1,1979/11/13,2.55,
02MA002,1,1979/11/14,2.85,
02MA002,1,1979/11/15,2.78,
02MA002,1,1979/11/16,2.77,
02MA002,1,1979/11/17,2.63,
02MA002,1,1979/11/18,2.63,
02MA002,1,1979/11/19,2.60,
02MA002,1,1979/11/20,2.55,
02MA002,1,1979/11/21,2.52,
02MA002,1,1979/11/22,2.53,
02MA002,1,1979/11/23,2.58,
02MA002,1,1979/11/24,2.62,
02MA002,1,1979/11/25,2.68,
02MA002,1,1979/11/26,4.50,
02MA002,1,1979/11/27,5.60,
02MA002,1,1979/11/28,8.01,
02MA002,1,1979/11/29,11.5,
02MA002,1,1979/11/30,11.3,
02MA002,1,1979/12/01,10.9,
02MA002,1,1979/12/02,10.7,
02MA002,1,1979/12/03,7.87,
02MA002,1,1979/12/04,6.23,
02MA002,1,1979/12/05,6.26,
02MA002,1,1979/12/06,6.29,
02MA002,1,1979/12/07,6.37,
02MA002,1,1979/12/08,6.44,
02MA002,1,1979/12/09,6.29,
02MA002,1,1979/12/10,6.19,
02MA002,1,1979/12/11,6.03,
02MA002,1,1979/12/12,6.22,
02MA002,1,1979/12/13,6.12,
02MA002,1,1979/12/14,4.67,
02MA002,1,1979/12/15,3.84,
02MA002,1,1979/12/16,3.86,
02MA002,1,1979/12/17,3.88,
02MA002,1,1979/12/18,3.88,
02MA002,1,1979/12/19,2.79,
02MA002,1,1979/12/20,2.11,
02MA002,1,1979/12/21,2.13,
02MA002,1,1979/12/22,2.13,
02MA002,1,1979/12/23,2.15,
02MA002,1,1979/12/24,2.26,
02MA002,1,1979/12/25,2.61,
02MA002,1,1979/12/26,4.58,
02MA002,1,1979/12/27,5.58,
02MA002,1,1979/12/28,8.74,
02MA002,1,1979/12/29,11.5,
02MA002,1,1979/12/30,11.5,
02MA002,1,1979/12/31,11.3,
02MA002,1,1980/01/01,11.2,
02MA002,1,1980/01/02,11.0,
02MA002,1,1980/01/03,10.7,
02MA002,1,1980/01/04,10.6,
02MA002,1,1980/01/05,10.3,
02MA002,1,1980/01/06,9.92,
02MA002,1,1980/01/07,9.31,
02MA002,1,1980/01/08,8.52,
02MA002,1,1980/01/09,7.70,
02MA002,1,1980/01/10,7.04,
02MA002,1,1980/01/11,7.34,
02MA002,1,1980/01/12,9.27,
02MA002,1,1980/01/13,9.18,
02MA002,1,1980/01/14,8.70,
02MA002,1,1980/01/15,8.49,
02MA002,1,1980/01/16,8.08,
02MA002,1,1980/01/17,7.57,
02MA002,1,1980/01/18,7.27,
02MA002,1,1980/01/19,7.10,
02MA002,1,1980/01/20,6.77,
02MA002,1,1980/01/21,6.42,
02MA002,1,1980/01/22,6.32,
02MA002,1,1980/01/23,6.30,
02MA002,1,1980/01/24,6.08,
02MA002,1,1980/01/25,5.87,
02MA002,1,1980/01/26,5.77,
02MA002,1,1980/01/27,5.65,
02MA002,1,1980/01/28,5.55,
02MA002,1,1980/01/29,5.50,
02MA002,1,1980/01/30,5.47,
02MA002,1,1980/01/31,5.47,
02MA002,1,1980/02/01,5.49,
02MA002,1,1980/02/02,5.54,
02MA002,1,1980/02/03,5.46,
02MA002,1,1980/02/04,5.47,
02MA002,1,1980/02/05,5.47,
02MA002,1,1980/02/06,5.51,
02MA002,1,1980/02/07,5.42,
02MA002,1,1980/02/08,5.42,
02MA002,1,1980/02/09,5.46,
02MA002,1,1980/02/10,5.34,
02MA002,1,1980/02/11,5.47,
02MA002,1,1980/02/12,5.52,
02MA002,1,1980/02/13,5.42,
02MA002,1,1980/02/14,5.37,
02MA002,1,1980/02/15,5.51,
02MA002,1,1980/02/16,5.45,
02MA002,1,1980/02/17,5.42,
02MA002,1,1980/02/18,5.51,
02MA002,1,1980/02/19,5.58,
02MA002,1,1980/02/20,5.41,
02MA002,1,1980/02/21,5.40,
02MA002,1,1980/02/22,5.54,
02MA002,1,1980/02/23,5.50,
02MA002,1,1980/02/24,5.49,
02MA002,1,1980/02/25,5.48,
02MA002,1,1980/02/26,5.43,
02MA002,1,1980/02/27,5.56,
02MA002,1,1980/02/28,5.44,
02MA002,1,1980/02/29,4.79,
02MA002,1,1980/03/01,4.16,
02MA002,1,1980/03/02,4.13,
02MA002,1,1980/03/03,4.09,
02MA002,1,1980/03/04,4.08,
02MA002,1,1980/03/05,4.06,
02MA002,1,1980/03/06,4.08,
02MA002,1,1980/03/07,4.05,
02MA002,1,1980/03/08,4.09,
02MA002,1,1980/03/09,4.12,
02MA002,1,1980/03/10,4.13,
02MA002,1,1980/03/11,4.20,
02MA002,1,1980/03/12,4.20,
02MA002,1,1980/03/13,4.19,
02MA002,1,1980/03/14,4.22,
02MA002,1,1980/03/15,4.23,
02MA002,1,1980/03/16,4.21,
02MA002,1,1980/03/17,4.22,
02MA002,1,1980/03/18,4.39,
02MA002,1,1980/03/19,4.63,
02MA002,1,1980/03/20,4.91,
02MA002,1,1980/03/21,6.18,
02MA002,1,1980/03/22,8.72,
02MA002,1,1980/03/23,12.0,
02MA002,1,1980/03/24,13.0,
02MA002,1,1980/03/25,13.8,
02MA002,1,1980/03/26,14.6,
02MA002,1,1980/03/27,14.4,
02MA002,1,1980/03/28,15.6,
02MA002,1,1980/03/29,14.9,
02MA002,1,1980/03/30,14.1,
02MA002,1,1980/03/31,13.4,
02MA002,1,1980/04/01,8.38,
02MA002,1,1980/04/02,5.75,
02MA002,1,1980/04/03,4.28,
02MA002,1,1980/04/04,3.19,
02MA002,1,1980/04/05,3.40,
02MA002,1,1980/04/06,3.47,
02MA002,1,1980/04/07,3.54,
02MA002,1,1980/04/08,3.58,
02MA002,1,1980/04/09,8.34,
02MA002,1,1980/04/10,13.7,
02MA002,1,1980/04/11,13.8,
02MA002,1,1980/04/12,13.9,
02MA002,1,1980/04/13,14.0,
02MA002,1,1980/04/14,16.3,
02MA002,1,1980/04/15,18.0,
02MA002,1,1980/04/16,18.0,
02MA002,1,1980/04/17,16.4,
02MA002,1,1980/04/18,15.1,
02MA002,1,1980/04/19,14.3,
02MA002,1,1980/04/20,14.2,
02MA002,1,1980/04/21,11.8,
02MA002,1,1980/04/22,10.4,
02MA002,1,1980/04/23,7.49,
02MA002,1,1980/04/24,6.02,
02MA002,1,1980/04/25,6.25,
02MA002,1,1980/04/26,6.30,
02MA002,1,1980/04/27,6.47,
02MA002,1,1980/04/28,6.58,
02MA002,1,1980/04/29,13.0,
02MA002,1,1980/04/30,18.0,
02MA002,1,1980/05/01,19.3,
02MA002,1,1980/05/02,19.3,
02MA002,1,1980/05/03,19.1,
02MA002,1,1980/05/04,18.8,
02MA002,1,1980/05/05,16.5,
02MA002,1,1980/05/06,15.5,
02MA002,1,1980/05/07,15.4,
02MA002,1,1980/05/08,15.2,
02MA002,1,1980/05/09,12.9,
02MA002,1,1980/05/10,11.3,
02MA002,1,1980/05/11,11.1,
02MA002,1,1980/05/12,11.0,
02MA002,1,1980/05/13,10.6,
02MA002,1,1980/05/14,7.72,
02MA002,1,1980/05/15,6.81,
02MA002,1,1980/05/16,5.62,
02MA002,1,1980/05/17,5.16,
02MA002,1,1980/05/18,3.41,
02MA002,1,1980/05/19,4.20,
02MA002,1,1980/05/20,4.33,
02MA002,1,1980/05/21,4.00,
02MA002,1,1980/05/22,3.98,
02MA002,1,1980/05/23,3.95,
02MA002,1,1980/05/24,3.94,
02MA002,1,1980/05/25,3.91,
02MA002,1,1980/05/26,3.83,
02MA002,1,1980/05/27,3.76,
02MA002,1,1980/05/28,3.71,
02MA002,1,1980/05/29,3.69,
02MA002,1,1980/05/30,3.66,
02MA002,1,1980/05/31,3.67,
02MA002,1,1980/06/01,3.77,
02MA002,1,1980/06/02,3.82,
02MA002,1,1980/06/03,4.06,
02MA002,1,1980/06/04,4.33,
02MA002,1,1980/06/05,4.26,
02MA002,1,1980/06/06,4.00,
02MA002,1,1980/06/07,3.70,
02MA002,1,1980/06/08,3.69,
02MA002,1,1980/06/09,3.61,
02MA002,1,1980/06/10,3.61,
02MA002,1,1980/06/11,2.82,
02MA002,1,1980/06/12,2.44,
02MA002,1,1980/06/13,1.15,
02MA002,1,1980/06/14,0.370,
02MA002,1,1980/06/15,0.339,
02MA002,1,1980/06/16,0.328,
02MA002,1,1980/06/17,0.318,
02MA002,1,1980/06/18,0.318,
02MA002,1,1980/06/19,0.651,
02MA002,1,1980/06/20,0.630,
02MA002,1,1980/06/21,0.359,
02MA002,1,1980/06/22,0.368,
02MA002,1,1980/06/23,0.359,
02MA002,1,1980/06/24,0.907,
02MA002,1,1980/06/25,1.23,A
02MA002,1,1980/06/26,1.23,E
02MA002,1,1980/06/27,1.23,E
02MA002,1,1980/06/28,0.790,E
02MA002,1,1980/06/29,0.340,E
02MA002,1,1980/06/30,0.340,E
02MA002,1,1980/07/01,0.340,E
02MA002,1,1980/07/02,0.340,E
02MA002,1,1980/07/03,0.790,E
02MA002,1,1980/07/04,1.23,E
02MA002,1,1980/07/05,1.23,E
02MA002,1,1980/07/06,1.23,E
02MA002,1,1980/07/07,0.340,E
02MA002,1,1980/07/08,0.340,E
02MA002,1,1980/07/09,0.340,E
02MA002,1,1980/07/10,0.340,E
02MA002,1,1980/07/11,0.340,E
02MA002,1,1980/07/12,0.340,E
02MA002,1,1980/07/13,0.340,E
02MA002,1,1980/07/14,0.340,E
02MA002,1,1980/07/15,0.790,E
02MA002,1,1980/07/16,1.23,E
02MA002,1,1980/07/17,1.23,E
02MA002,1,1980/07/18,1.23,E
02MA002,1,1980/07/19,1.23,E
02MA002,1,1980/07/20,1.23,E
02MA002,1,1980/07/21,2.54,E
02MA002,1,1980/07/22,3.78,E
02MA002,1,1980/07/23,3.78,E
02MA002,1,1980/07/24,3.78,E
02MA002,1,1980/07/25,2.44,E
02MA002,1,1980/07/26,1.23,E
02MA002,1,1980/07/27,0.790,E
02MA002,1,1980/07/28,0.340,E
02MA002,1,1980/07/29,3.39,E
02MA002,1,1980/07/30,1.60,A
02MA002,1,1980/07/31,1.47,
02MA002,1,1980/08/01,1.16,
02MA002,1,1980/08/02,0.330,
02MA002,1,1980/08/03,0.325,
02MA002,1,1980/08/04,0.330,
02MA002,1,1980/08/05,0.321,
02MA002,1,1980/08/06,0.320,
02MA002,1,1980/08/07,0.320,
02MA002,1,1980/08/08,0.319,
02MA002,1,1980/08/09,0.327,
02MA002,1,1980/08/10,0.326,
02MA002,1,1980/08/11,0.319,
02MA002,1,1980/08/12,0.329,
02MA002,1,1980/08/13,0.329,
02MA002,1,1980/08/14,0.336,
02MA002,1,1980/08/15,1.01,
02MA002,1,1980/08/16,1.13,
02MA002,1,1980/08/17,1.38,
02MA002,1,1980/08/18,2.69,
02MA002,1,1980/08/19,4.61,E
02MA002,1,1980/08/20,5.24,E
02MA002,1,1980/08/21,3.68,E
02MA002,1,1980/08/22,2.22,E
02MA002,1,1980/08/23,2.22,E
02MA002,1,1980/08/24,2.22,E
02MA002,1,1980/08/25,2.22,E
02MA002,1,1980/08/26,2.22,E
02MA002,1,1980/08/27,2.22,E
02MA002,1,1980/08/28,2.30,E
02MA002,1,1980/08/29,2.30,E
02MA002,1,1980/08/30,2.30,E
02MA002,1,1980/08/31,2.30,E
02MA002,1,1980/09/01,2.38,E
02MA002,1,1980/09/02,3.97,E
02MA002,1,1980/09/03,5.46,E
02MA002,1,1980/09/04,5.35,E
02MA002,1,1980/09/05,3.77,E
02MA002,1,1980/09/06,2.30,E
02MA002,1,1980/09/07,2.30,E
02MA002,1,1980/09/08,2.30,E
02MA002,1,1980/09/09,5.13,E
02MA002,1,1980/09/10,5.13,E
02MA002,1,1980/09/11,4.92,E
02MA002,1,1980/09/12,4.92,E
02MA002,1,1980/09/13,4.82,E
02MA002,1,1980/09/14,4.82,E
02MA002,1,1980/09/15,4.82,E
02MA002,1,1980/09/16,4.71,E
02MA002,1,1980/09/17,4.61,E
02MA002,1,1980/09/18,4.61,E
02MA002,1,1980/09/19,4.50,E
02MA002,1,1980/09/20,4.50,E
02MA002,1,1980/09/21,2.30,E
02MA002,1,1980/09/22,3.10,E
02MA002,1,1980/09/23,4.11,E
02MA002,1,1980/09/24,4.71,E
02MA002,1,1980/09/25,4.61,E
02MA002,1,1980/09/26,4.71,E
02MA002,1,1980/09/27,4.82,E
02MA002,1,1980/09/28,4.82,E
02MA002,1,1980/09/29,4.92,E
02MA002,1,1980/09/30,4.92,E
02MA002,1,1980/10/01,8.32,E
02MA002,1,1980/10/02,8.32,E
02MA002,1,1980/10/03,8.20,E
02MA002,1,1980/10/04,4.82,E
02MA002,1,1980/10/05,4.92,E
02MA002,1,1980/10/06,4.92,E
02MA002,1,1980/10/07,4.92,E
02MA002,1,1980/10/08,4.82,E
02MA002,1,1980/10/09,4.71,E
02MA002,1,1980/10/10,4.71,E
02MA002,1,1980/10/11,4.71,E
02MA002,1,1980/10/12,4.61,E
02MA002,1,1980/10/13,4.50,E
02MA002,1,1980/10/14,4.40,E
02MA002,1,1980/10/15,4.30,E
02MA002,1,1980/10/16,4.20,E
02MA002,1,1980/10/17,2.70,E
02MA002,1,1980/10/18,1.78,
02MA002,1,1980/10/19,1.76,
02MA002,1,1980/10/20,1.73,
02MA002,1,1980/10/21,1.72,
02MA002,1,1980/10/22,1.71,
02MA002,1,1980/10/23,1.70,
02MA002,1,1980/10/24,2.20,E
02MA002,1,1980/10/25,3.10,E
02MA002,1,1980/10/26,3.36,E
02MA002,1,1980/10/27,4.40,E
02MA002,1,1980/10/28,6.01,E
02MA002,1,1980/10/29,7.47,E
02MA002,1,1980/10/30,7.23,E
02MA002,1,1980/10/31,5.24,E
02MA002,1,1980/11/01,5.24,E
02MA002,1,1980/11/02,5.00,E
02MA002,1,1980/11/03,3.51,E
02MA002,1,1980/11/04,2.12,E
02MA002,1,1980/11/05,2.27,E
02MA002,1,1980/11/06,3.32,E
02MA002,1,1980/11/07,2.19,E
02MA002,1,1980/11/08,1.10,E
02MA002,1,1980/11/09,1.10,E
02MA002,1,1980/11/10,2.44,E
02MA002,1,1980/11/11,3.03,E
02MA002,1,1980/11/12,3.61,E
