﻿Daily Discharge (m3/s) (PARAM = 1) and Daily Water Level (m) (PARAM = 2)
 ID,PARAM,Date,Value,SYM
02HF005,1,2021/08/05,15.4,
02HF005,1,2021/08/06,14.3,
02HF005,1,2021/08/07,13.1,
02HF005,1,2021/08/08,12.4,
02HF005,1,2021/08/09,12.2,
02HF005,1,2021/08/10,11.8,
02HF005,1,2021/08/11,11.1,
02HF005,1,2021/08/12,11.8,
02HF005,1,2021/08/13,12.6,
02HF005,1,2021/08/14,12.1,
02HF005,1,2021/08/15,11.2,
02HF005,1,2021/08/16,10.5,
02HF005,1,2021/08/17,10.1,
02HF005,1,2021/08/18,9.79,
02HF005,1,2021/08/19,10.2,
02HF005,1,2021/08/20,10.0,
02HF005,1,2021/08/21,9.63,
02HF005,1,2021/08/22,9.13,
02HF005,1,2021/08/23,8.67,
02HF005,1,2021/08/24,8.49,
02HF005,1,2021/08/25,9.13,
02HF005,1,2021/08/26,8.78,
02HF005,1,2021/08/27,8.56,
02HF005,1,2021/08/28,8.34,
02HF005,1,2021/08/29,8.09,
02HF005,1,2021/08/30,8.53,
02HF005,1,2021/08/31,8.39,
02HF005,1,2021/09/01,7.65,
02HF005,1,2021/09/02,7.23,
02HF005,1,2021/09/03,7.45,
02HF005,1,2021/09/04,7.41,
02HF005,1,2021/09/05,7.46,
02HF005,1,2021/09/06,7.31,
02HF005,1,2021/09/07,7.07,
02HF005,1,2021/09/08,8.71,
02HF005,1,2021/09/09,12.6,
02HF005,1,2021/09/10,13.3,
02HF005,1,2021/09/11,13.8,
02HF005,1,2021/09/12,13.3,
02HF005,1,2021/09/13,12.8,
02HF005,1,2021/09/14,12.4,
02HF005,1,2021/09/15,12.9,
02HF005,1,2021/09/16,12.8,
02HF005,1,2021/09/17,12.5,
02HF005,1,2021/09/18,12.5,
02HF005,1,2021/09/19,12.2,
02HF005,1,2021/09/20,11.5,
02HF005,1,2021/09/21,11.0,
02HF005,1,2021/09/22,15.0,
02HF005,1,2021/09/23,32.2,
02HF005,1,2021/09/24,53.8,
02HF005,1,2021/09/25,61.8,
02HF005,1,2021/09/26,55.9,
02HF005,1,2021/09/27,47.0,
02HF005,1,2021/09/28,42.9,
02HF005,1,2021/09/29,38.6,
02HF005,1,2021/09/30,34.8,
02HF005,1,2021/10/01,31.9,
02HF005,1,2021/10/02,28.4,
02HF005,1,2021/10/03,27.4,
02HF005,1,2021/10/04,26.2,
02HF005,1,2021/10/05,24.2,
02HF005,1,2021/10/06,22.8,
02HF005,1,2021/10/07,21.4,
02HF005,1,2021/10/08,18.1,
02HF005,1,2021/10/09,17.0,
02HF005,1,2021/10/10,16.5,
02HF005,1,2021/10/11,16.3,
02HF005,1,2021/10/12,16.0,
02HF005,1,2021/10/13,15.5,
02HF005,1,2021/10/14,14.9,
02HF005,1,2021/10/15,14.3,
02HF005,1,2021/10/16,13.9,
02HF005,1,2021/10/17,13.4,
02HF005,1,2021/10/18,12.9,
02HF005,1,2021/10/19,12.6,
02HF005,1,2021/10/20,11.8,
02HF005,1,2021/10/21,12.0,
02HF005,1,2021/10/22,12.7,
02HF005,1,2021/10/23,12.5,
02HF005,1,2021/10/24,11.9,
02HF005,1,2021/10/25,11.9,
02HF005,1,2021/10/26,13.1,
02HF005,1,2021/10/27,14.2,
02HF005,1,2021/10/28,14.5,
02HF005,1,2021/10/29,13.9,
02HF005,1,2021/10/30,13.3,
02HF005,1,2021/10/31,13.1,
02HF005,1,2021/11/01,12.7,
02HF005,1,2021/11/02,12.8,
02HF005,1,2021/11/03,12.9,
02HF005,1,2021/11/04,12.3,
02HF005,1,2021/11/05,12.0,
02HF005,1,2021/11/06,11.7,
02HF005,1,2021/11/07,11.4,
02HF005,1,2021/11/08,11.2,
02HF005,1,2021/11/09,10.9,
02HF005,1,2021/11/10,10.7,
02HF005,1,2021/11/11,10.2,
02HF005,1,2021/11/12,10.4,
02HF005,1,2021/11/13,10.7,
02HF005,1,2021/11/14,10.9,
02HF005,1,2021/11/15,11.3,
02HF005,1,2021/11/16,11.5,
02HF005,1,2021/11/17,11.5,
02HF005,1,2021/11/18,14.6,
02HF005,1,2021/11/19,18.2,
02HF005,1,2021/11/20,18.7,
02HF005,1,2021/11/21,17.9,
02HF005,1,2021/11/22,19.1,
02HF005,1,2021/11/23,19.8,
02HF005,1,2021/11/24,18.7,
02HF005,1,2021/11/25,18.2,
02HF005,1,2021/11/26,18.6,
02HF005,1,2021/11/27,18.0,
02HF005,1,2021/11/28,16.2,
02HF005,1,2021/11/29,15.8,
02HF005,1,2021/11/30,16.1,
02HF005,1,2021/12/01,15.8,
02HF005,1,2021/12/02,16.6,
02HF005,1,2021/12/03,19.1,
02HF005,1,2021/12/04,18.1,
02HF005,1,2021/12/05,18.8,
02HF005,1,2021/12/06,20.3,
02HF005,1,2021/12/07,22.8,
02HF005,1,2021/12/08,23.9,
02HF005,1,2021/12/09,22.6,
02HF005,1,2021/12/10,21.8,
02HF005,1,2021/12/11,25.1,
02HF005,1,2021/12/12,33.1,
02HF005,1,2021/12/13,34.8,
02HF005,1,2021/12/14,33.0,
02HF005,1,2021/12/15,30.9,
02HF005,1,2021/12/16,30.6,
02HF005,1,2021/12/17,33.1,
02HF005,1,2021/12/18,33.9,
02HF005,1,2021/12/19,31.3,B
02HF005,1,2021/12/20,30.6,B
02HF005,1,2021/12/21,29.4,B
02HF005,1,2021/12/22,27.3,B
02HF005,1,2021/12/23,24.7,B
02HF005,1,2021/12/24,24.8,B
02HF005,1,2021/12/25,25.8,
02HF005,1,2021/12/26,24.8,
02HF005,1,2021/12/27,21.7,
02HF005,1,2021/12/28,21.6,
02HF005,1,2021/12/29,21.6,
02HF005,1,2021/12/30,20.2,
02HF005,1,2021/12/31,19.2,
02HF005,1,2022/01/01,18.7,
02HF005,1,2022/01/02,17.2,
02HF005,1,2022/01/03,14.4,B
02HF005,1,2022/01/04,15.5,B
02HF005,1,2022/01/05,16.3,B
02HF005,1,2022/01/06,15.9,
02HF005,1,2022/01/07,14.2,B
02HF005,1,2022/01/08,12.1,B
02HF005,1,2022/01/09,13.3,B
02HF005,1,2022/01/10,12.5,B
02HF005,1,2022/01/11,10.7,B
02HF005,1,2022/01/12,11.5,B
02HF005,1,2022/01/13,11.7,B
02HF005,1,2022/01/14,10.4,B
02HF005,1,2022/01/15,9.30,B
02HF005,1,2022/01/16,8.79,B
02HF005,1,2022/01/17,8.41,B
02HF005,1,2022/01/18,8.13,B
02HF005,1,2022/01/19,8.19,B
02HF005,1,2022/01/20,8.39,B
02HF005,1,2022/01/21,8.45,B
02HF005,1,2022/01/22,8.49,B
02HF005,1,2022/01/23,8.45,B
02HF005,1,2022/01/24,8.39,B
02HF005,1,2022/01/25,8.32,B
02HF005,1,2022/01/26,8.20,B
02HF005,1,2022/01/27,8.09,B
02HF005,1,2022/01/28,7.98,B
02HF005,1,2022/01/29,7.88,B
02HF005,1,2022/01/30,7.79,B
02HF005,1,2022/01/31,7.71,B
02HF005,1,2022/02/01,7.63,B
02HF005,1,2022/02/02,7.57,B
02HF005,1,2022/02/03,7.60,B
02HF005,1,2022/02/04,7.64,B
02HF005,1,2022/02/05,7.69,B
02HF005,1,2022/02/06,7.66,B
02HF005,1,2022/02/07,7.61,B
02HF005,1,2022/02/08,7.57,B
02HF005,1,2022/02/09,7.54,B
02HF005,1,2022/02/10,7.52,B
02HF005,1,2022/02/11,7.50,B
02HF005,1,2022/02/12,7.50,B
02HF005,1,2022/02/13,7.51,B
02HF005,1,2022/02/14,7.53,B
02HF005,1,2022/02/15,7.57,B
02HF005,1,2022/02/16,7.66,B
02HF005,1,2022/02/17,7.90,B
02HF005,1,2022/02/18,8.59,B
02HF005,1,2022/02/19,9.87,B
02HF005,1,2022/02/20,11.2,B
02HF005,1,2022/02/21,11.7,B
02HF005,1,2022/02/22,11.9,B
02HF005,1,2022/02/23,12.2,B
02HF005,1,2022/02/24,12.8,B
02HF005,1,2022/02/25,13.0,B
02HF005,1,2022/02/26,12.9,B
02HF005,1,2022/02/27,12.9,B
02HF005,1,2022/02/28,12.7,B
02HF005,1,2022/03/01,12.4,B
02HF005,1,2022/03/02,12.2,B
02HF005,1,2022/03/03,12.0,B
02HF005,1,2022/03/04,12.1,B
02HF005,1,2022/03/05,12.2,B
02HF005,1,2022/03/06,12.0,B
02HF005,1,2022/03/07,12.4,B
02HF005,1,2022/03/08,12.9,B
02HF005,1,2022/03/09,12.9,B
02HF005,1,2022/03/10,12.6,B
02HF005,1,2022/03/11,12.3,B
02HF005,1,2022/03/12,12.1,B
02HF005,1,2022/03/13,12.0,B
02HF005,1,2022/03/14,12.3,B
02HF005,1,2022/03/15,12.2,B
02HF005,1,2022/03/16,12.1,B
02HF005,1,2022/03/17,11.6,B
02HF005,1,2022/03/18,12.7,B
02HF005,1,2022/03/19,14.8,B
02HF005,1,2022/03/20,19.3,B
02HF005,1,2022/03/21,26.0,B
02HF005,1,2022/03/22,31.1,B
02HF005,1,2022/03/23,34.7,B
02HF005,1,2022/03/24,37.3,B
02HF005,1,2022/03/25,41.1,B
02HF005,1,2022/03/26,45.7,B
02HF005,1,2022/03/27,47.6,
02HF005,1,2022/03/28,42.7,
02HF005,1,2022/03/29,40.0,
02HF005,1,2022/03/30,38.3,
02HF005,1,2022/03/31,37.0,
02HF005,1,2022/04/01,39.6,
02HF005,1,2022/04/02,37.4,
02HF005,1,2022/04/03,35.6,
02HF005,1,2022/04/04,33.8,
02HF005,1,2022/04/05,30.9,
02HF005,1,2022/04/06,29.2,
02HF005,1,2022/04/07,32.9,
02HF005,1,2022/04/08,42.3,
02HF005,1,2022/04/09,45.0,
02HF005,1,2022/04/10,41.2,
02HF005,1,2022/04/11,36.9,
02HF005,1,2022/04/12,35.9,
02HF005,1,2022/04/13,34.7,
02HF005,1,2022/04/14,40.8,
02HF005,1,2022/04/15,42.7,
02HF005,1,2022/04/16,40.9,
02HF005,1,2022/04/17,37.3,
02HF005,1,2022/04/18,32.3,
02HF005,1,2022/04/19,27.1,
02HF005,1,2022/04/20,26.1,
02HF005,1,2022/04/21,25.1,
02HF005,1,2022/04/22,25.9,
02HF005,1,2022/04/23,26.8,
02HF005,1,2022/04/24,29.7,
02HF005,1,2022/04/25,33.1,
02HF005,1,2022/04/26,45.9,
02HF005,1,2022/04/27,52.0,
02HF005,1,2022/04/28,49.2,
02HF005,1,2022/04/29,43.2,
02HF005,1,2022/04/30,35.1,
02HF005,1,2022/05/01,30.7,
02HF005,1,2022/05/02,28.9,
02HF005,1,2022/05/03,26.8,
02HF005,1,2022/05/04,22.1,
02HF005,1,2022/05/05,22.8,
02HF005,1,2022/05/06,22.6,
02HF005,1,2022/05/07,18.9,
02HF005,1,2022/05/08,16.2,
02HF005,1,2022/05/09,15.4,
02HF005,1,2022/05/10,13.0,
02HF005,1,2022/05/11,11.6,
02HF005,1,2022/05/12,11.0,
02HF005,1,2022/05/13,10.2,
02HF005,1,2022/05/14,8.26,
02HF005,1,2022/05/15,8.40,
02HF005,1,2022/05/16,8.94,
02HF005,1,2022/05/17,11.6,
02HF005,1,2022/05/18,12.4,
02HF005,1,2022/05/19,11.4,
02HF005,1,2022/05/20,9.86,
02HF005,1,2022/05/21,11.0,
02HF005,1,2022/05/22,11.5,
02HF005,1,2022/05/23,11.2,
02HF005,1,2022/05/24,11.5,
02HF005,1,2022/05/25,12.5,
02HF005,1,2022/05/26,11.6,
02HF005,1,2022/05/27,11.0,
02HF005,1,2022/05/28,9.96,
02HF005,1,2022/05/29,9.77,
02HF005,1,2022/05/30,9.02,
02HF005,1,2022/05/31,7.15,
02HF005,1,2022/06/01,10.0,
02HF005,1,2022/06/02,16.2,
02HF005,1,2022/06/03,16.5,
02HF005,1,2022/06/04,14.4,
02HF005,1,2022/06/05,12.9,
02HF005,1,2022/06/06,11.9,
02HF005,1,2022/06/07,18.6,
02HF005,1,2022/06/08,36.9,
02HF005,1,2022/06/09,43.6,
02HF005,1,2022/06/10,46.2,
02HF005,1,2022/06/11,42.7,
02HF005,1,2022/06/12,43.6,
02HF005,1,2022/06/13,45.9,
02HF005,1,2022/06/14,39.0,
02HF005,1,2022/06/15,29.9,
02HF005,1,2022/06/16,22.5,
02HF005,1,2022/06/17,20.6,
02HF005,1,2022/06/18,17.7,
02HF005,1,2022/06/19,15.1,
02HF005,1,2022/06/20,11.9,
02HF005,1,2022/06/21,10.4,
02HF005,1,2022/06/22,8.14,
02HF005,1,2022/06/23,9.68,
02HF005,1,2022/06/24,9.14,
02HF005,1,2022/06/25,7.70,
02HF005,1,2022/06/26,6.96,
02HF005,1,2022/06/27,6.24,
02HF005,1,2022/06/28,5.50,
02HF005,1,2022/06/29,5.08,
02HF005,1,2022/06/30,5.14,
02HF005,1,2022/07/01,5.48,
02HF005,1,2022/07/02,5.95,
02HF005,1,2022/07/03,6.12,
02HF005,1,2022/07/04,6.11,
02HF005,1,2022/07/05,7.12,
02HF005,1,2022/07/06,8.20,
02HF005,1,2022/07/07,7.67,
02HF005,1,2022/07/08,7.26,
02HF005,1,2022/07/09,6.90,
02HF005,1,2022/07/10,6.22,
02HF005,1,2022/07/11,5.68,
02HF005,1,2022/07/12,5.74,
02HF005,1,2022/07/13,6.08,
02HF005,1,2022/07/14,6.41,
02HF005,1,2022/07/15,6.40,
02HF005,1,2022/07/16,6.26,
02HF005,1,2022/07/17,6.04,
02HF005,1,2022/07/18,6.01,
02HF005,1,2022/07/19,5.98,
02HF005,1,2022/07/20,5.56,
02HF005,1,2022/07/21,6.38,
02HF005,1,2022/07/22,6.48,
02HF005,1,2022/07/23,6.52,
02HF005,1,2022/07/24,6.52,
02HF005,1,2022/07/25,7.06,
02HF005,1,2022/07/26,6.87,
02HF005,1,2022/07/27,6.08,
02HF005,1,2022/07/28,6.06,
02HF005,1,2022/07/29,6.56,
02HF005,1,2022/07/30,9.11,
02HF005,1,2022/07/31,9.09,
02HF005,1,2022/08/01,8.94,
02HF005,1,2022/08/02,9.49,
02HF005,1,2022/08/03,8.83,
02HF005,1,2022/08/04,9.29,
02HF005,1,2022/08/05,8.86,
02HF005,1,2022/08/06,8.19,
02HF005,1,2022/08/07,7.62,
02HF005,1,2022/08/08,9.56,
02HF005,1,2022/08/09,15.2,
02HF005,1,2022/08/10,12.7,
02HF005,1,2022/08/11,10.8,
02HF005,1,2022/08/12,9.57,
02HF005,1,2022/08/13,9.58,
02HF005,1,2022/08/14,8.84,
02HF005,1,2022/08/15,7.97,
02HF005,1,2022/08/16,7.43,
02HF005,1,2022/08/17,6.46,
02HF005,1,2022/08/18,5.98,
02HF005,1,2022/08/19,5.52,
02HF005,1,2022/08/20,5.79,
02HF005,1,2022/08/21,5.82,
02HF005,1,2022/08/22,6.19,
02HF005,1,2022/08/23,6.73,
02HF005,1,2022/08/24,7.91,
02HF005,1,2022/08/25,7.94,
02HF005,1,2022/08/26,9.71,
02HF005,1,2022/08/27,9.54,
02HF005,1,2022/08/28,8.61,
02HF005,1,2022/08/29,8.42,
02HF005,1,2022/08/30,8.95,
02HF005,1,2022/08/31,9.14,
02HF005,1,2022/09/01,8.78,
02HF005,1,2022/09/02,8.40,
02HF005,1,2022/09/03,7.94,
02HF005,1,2022/09/04,7.64,
02HF005,1,2022/09/05,7.23,
02HF005,1,2022/09/06,6.78,
02HF005,1,2022/09/07,6.35,
02HF005,1,2022/09/08,6.02,
02HF005,1,2022/09/09,6.08,
02HF005,1,2022/09/10,6.10,
02HF005,1,2022/09/11,6.69,
02HF005,1,2022/09/12,7.07,
02HF005,1,2022/09/13,7.93,
02HF005,1,2022/09/14,9.15,
02HF005,1,2022/09/15,9.29,
02HF005,1,2022/09/16,9.69,
02HF005,1,2022/09/17,9.67,
02HF005,1,2022/09/18,9.79,
02HF005,1,2022/09/19,10.8,
02HF005,1,2022/09/20,10.6,
02HF005,1,2022/09/21,10.7,
02HF005,1,2022/09/22,11.7,
02HF005,1,2022/09/23,11.5,
02HF005,1,2022/09/24,10.7,
02HF005,1,2022/09/25,10.1,
02HF005,1,2022/09/26,10.1,
02HF005,1,2022/09/27,10.6,
02HF005,1,2022/09/28,10.9,
02HF005,1,2022/09/29,11.3,
02HF005,1,2022/09/30,10.3,
02HF005,1,2022/10/01,9.47,
02HF005,1,2022/10/02,8.91,
02HF005,1,2022/10/03,8.09,
02HF005,1,2022/10/04,7.45,
02HF005,1,2022/10/05,7.07,
02HF005,1,2022/10/06,6.83,
02HF005,1,2022/10/07,6.67,
02HF005,1,2022/10/08,6.17,
02HF005,1,2022/10/09,5.76,
02HF005,1,2022/10/10,5.41,
02HF005,1,2022/10/11,5.15,
02HF005,1,2022/10/12,4.96,
02HF005,1,2022/10/13,6.22,
02HF005,1,2022/10/14,7.48,
02HF005,1,2022/10/15,7.38,
02HF005,1,2022/10/16,6.89,
02HF005,1,2022/10/17,6.56,
02HF005,1,2022/10/18,6.50,
02HF005,1,2022/10/19,6.91,
02HF005,1,2022/10/20,8.05,
02HF005,1,2022/10/21,7.65,
02HF005,1,2022/10/22,7.38,
02HF005,1,2022/10/23,6.96,
02HF005,1,2022/10/24,6.59,
02HF005,1,2022/10/25,6.41,
02HF005,1,2022/10/26,6.16,
02HF005,1,2022/10/27,6.15,
02HF005,1,2022/10/28,5.90,
02HF005,1,2022/10/29,5.60,
02HF005,1,2022/10/30,5.41,
02HF005,1,2022/10/31,5.43,
02HF005,1,2022/11/01,5.73,
02HF005,1,2022/11/02,5.49,
02HF005,1,2022/11/03,5.13,
02HF005,1,2022/11/04,4.95,
02HF005,1,2022/11/05,4.71,
02HF005,1,2022/11/06,4.79,
02HF005,1,2022/11/07,4.92,
02HF005,1,2022/11/08,4.81,
02HF005,1,2022/11/09,4.56,
02HF005,1,2022/11/10,4.49,
02HF005,1,2022/11/11,4.60,
02HF005,1,2022/11/12,4.56,
02HF005,1,2022/11/13,4.51,
02HF005,1,2022/11/14,4.49,
02HF005,1,2022/11/15,4.41,
02HF005,1,2022/11/16,4.31,
02HF005,1,2022/11/17,4.18,
02HF005,1,2022/11/18,4.19,
02HF005,1,2022/11/19,4.23,B
02HF005,1,2022/11/20,4.17,B
02HF005,1,2022/11/21,4.22,B
02HF005,1,2022/11/22,4.19,B
02HF005,1,2022/11/23,4.27,B
02HF005,1,2022/11/24,4.39,
02HF005,1,2022/11/25,4.66,
02HF005,1,2022/11/26,5.10,
02HF005,1,2022/11/27,5.48,
02HF005,1,2022/11/28,6.61,
02HF005,1,2022/11/29,6.93,
02HF005,1,2022/11/30,8.76,
02HF005,1,2022/12/01,14.7,
02HF005,1,2022/12/02,16.2,
02HF005,1,2022/12/03,17.1,
02HF005,1,2022/12/04,19.7,
02HF005,1,2022/12/05,19.6,
02HF005,1,2022/12/06,18.7,
02HF005,1,2022/12/07,17.5,
02HF005,1,2022/12/08,16.7,
02HF005,1,2022/12/09,16.0,
02HF005,1,2022/12/10,14.2,B
02HF005,1,2022/12/11,13.0,B
02HF005,1,2022/12/12,12.7,B
02HF005,1,2022/12/13,10.3,B
02HF005,1,2022/12/14,11.3,B
02HF005,1,2022/12/15,12.8,B
02HF005,1,2022/12/16,13.8,B
02HF005,1,2022/12/17,14.2,B
02HF005,1,2022/12/18,13.7,B
02HF005,1,2022/12/19,13.0,B
02HF005,1,2022/12/20,12.5,B
02HF005,1,2022/12/21,12.1,B
02HF005,1,2022/12/22,11.7,B
02HF005,1,2022/12/23,11.2,B
02HF005,1,2022/12/24,11.0,B
02HF005,1,2022/12/25,11.4,B
02HF005,1,2022/12/26,12.3,B
02HF005,1,2022/12/27,13.1,B
02HF005,1,2022/12/28,13.4,B
02HF005,1,2022/12/29,13.7,B
02HF005,1,2022/12/30,14.9,B
02HF005,1,2022/12/31,22.0,
02HF005,1,2023/01/01,35.0,
02HF005,1,2023/01/02,40.3,
02HF005,1,2023/01/03,42.0,
02HF005,1,2023/01/04,42.5,
02HF005,1,2023/01/05,51.7,
02HF005,1,2023/01/06,59.8,
02HF005,1,2023/01/07,59.3,
02HF005,1,2023/01/08,50.3,
02HF005,1,2023/01/09,49.2,
02HF005,1,2023/01/10,47.0,
02HF005,1,2023/01/11,37.6,B
02HF005,1,2023/01/12,36.4,B
02HF005,1,2023/01/13,33.8,B
02HF005,1,2023/01/14,29.7,B
02HF005,1,2023/01/15,27.9,B
02HF005,1,2023/01/16,26.0,B
02HF005,1,2023/01/17,24.0,B
02HF005,1,2023/01/18,23.9,
02HF005,1,2023/01/19,22.4,
02HF005,1,2023/01/20,21.1,
02HF005,1,2023/01/21,20.1,
02HF005,1,2023/01/22,19.2,
02HF005,1,2023/01/23,18.3,
02HF005,1,2023/01/24,18.1,
02HF005,1,2023/01/25,17.2,
02HF005,1,2023/01/26,16.9,B
02HF005,1,2023/01/27,17.2,B
02HF005,1,2023/01/28,17.2,B
02HF005,1,2023/01/29,16.1,B
02HF005,1,2023/01/30,15.3,B
02HF005,1,2023/01/31,16.0,B
02HF005,1,2023/02/01,15.3,B
02HF005,1,2023/02/02,15.3,B
02HF005,1,2023/02/03,13.2,B
02HF005,1,2023/02/04,13.6,B
02HF005,1,2023/02/05,14.3,B
02HF005,1,2023/02/06,14.4,B
02HF005,1,2023/02/07,13.9,B
02HF005,1,2023/02/08,14.1,B
02HF005,1,2023/02/09,14.5,B
02HF005,1,2023/02/10,17.0,
02HF005,1,2023/02/11,18.0,
02HF005,1,2023/02/12,17.5,B
02HF005,1,2023/02/13,16.7,B
02HF005,1,2023/02/14,16.1,B
02HF005,1,2023/02/15,15.9,
02HF005,1,2023/02/16,16.9,
02HF005,1,2023/02/17,17.5,B
02HF005,1,2023/02/18,17.0,B
02HF005,1,2023/02/19,17.6,B
02HF005,1,2023/02/20,16.8,
02HF005,1,2023/02/21,16.0,
02HF005,1,2023/02/22,15.5,B
02HF005,1,2023/02/23,14.5,B
02HF005,1,2023/02/24,14.3,B
02HF005,1,2023/02/25,14.0,B
02HF005,1,2023/02/26,14.6,B
02HF005,1,2023/02/27,13.7,B
02HF005,1,2023/02/28,13.8,B
02HF005,1,2023/03/01,13.5,B
02HF005,1,2023/03/02,13.2,B
02HF005,1,2023/03/03,13.0,B
02HF005,1,2023/03/04,13.3,B
02HF005,1,2023/03/05,13.3,B
02HF005,1,2023/03/06,12.8,B
02HF005,1,2023/03/07,12.3,B
02HF005,1,2023/03/08,12.2,B
02HF005,1,2023/03/09,12.1,
02HF005,1,2023/03/10,11.8,
02HF005,1,2023/03/11,11.4,
02HF005,1,2023/03/12,11.0,
02HF005,1,2023/03/13,11.0,
02HF005,1,2023/03/14,10.6,
02HF005,1,2023/03/15,10.3,
02HF005,1,2023/03/16,10.5,
02HF005,1,2023/03/17,11.6,
02HF005,1,2023/03/18,15.2,
02HF005,1,2023/03/19,16.3,
02HF005,1,2023/03/20,16.5,
02HF005,1,2023/03/21,16.3,
02HF005,1,2023/03/22,15.8,
02HF005,1,2023/03/23,17.1,
02HF005,1,2023/03/24,19.1,
02HF005,1,2023/03/25,20.4,
02HF005,1,2023/03/26,23.2,
02HF005,1,2023/03/27,24.6,
02HF005,1,2023/03/28,25.1,
02HF005,1,2023/03/29,25.0,
02HF005,1,2023/03/30,23.4,
02HF005,1,2023/03/31,24.6,
02HF005,1,2023/04/01,27.2,
02HF005,1,2023/04/02,31.7,
02HF005,1,2023/04/03,33.5,
02HF005,1,2023/04/04,33.7,
02HF005,1,2023/04/05,44.0,
02HF005,1,2023/04/06,73.6,
02HF005,1,2023/04/07,85.1,
02HF005,1,2023/04/08,82.0,
02HF005,1,2023/04/09,74.3,
02HF005,1,2023/04/10,63.9,
02HF005,1,2023/04/11,58.8,
02HF005,1,2023/04/12,59.3,
02HF005,1,2023/04/13,65.2,
02HF005,1,2023/04/14,71.9,
02HF005,1,2023/04/15,78.2,
02HF005,1,2023/04/16,72.8,
02HF005,1,2023/04/17,70.4,
02HF005,1,2023/04/18,68.5,
02HF005,1,2023/04/19,60.4,
02HF005,1,2023/04/20,44.5,
02HF005,1,2023/04/21,32.5,
02HF005,1,2023/04/22,29.5,
02HF005,1,2023/04/23,29.1,
02HF005,1,2023/04/24,26.1,
02HF005,1,2023/04/25,27.1,
02HF005,1,2023/04/26,26.3,
02HF005,1,2023/04/27,24.7,
02HF005,1,2023/04/28,20.3,
02HF005,1,2023/04/29,16.6,
02HF005,1,2023/04/30,19.3,
02HF005,1,2023/05/01,40.0,
02HF005,1,2023/05/02,68.7,
02HF005,1,2023/05/03,74.8,
02HF005,1,2023/05/04,74.1,
02HF005,1,2023/05/05,68.3,
02HF005,1,2023/05/06,54.4,
02HF005,1,2023/05/07,46.1,
02HF005,1,2023/05/08,35.7,
02HF005,1,2023/05/09,29.8,
02HF005,1,2023/05/10,24.1,
02HF005,1,2023/05/11,23.7,
02HF005,1,2023/05/12,19.8,
02HF005,1,2023/05/13,16.0,
02HF005,1,2023/05/14,15.3,
02HF005,1,2023/05/15,14.4,
02HF005,1,2023/05/16,13.4,
02HF005,1,2023/05/17,12.4,
02HF005,1,2023/05/18,11.7,
02HF005,1,2023/05/19,10.9,
02HF005,1,2023/05/20,14.5,
02HF005,1,2023/05/21,21.0,
02HF005,1,2023/05/22,21.5,
02HF005,1,2023/05/23,19.7,
